CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Customer Segment
3762,855,95817,38.550722,-121.457314,0,1,0,0,60,1,2,1,2,0,0,0,2,2,1,1,0,101.4,6176.6,0,0,66,4483,20,Dormant
3104,855,95818,38.556306,-121.495817,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,50.65,1905.4,0,0,31,5433,20,Loyal
4781,855,95819,38.567594,-121.437507,0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,3,56.15,931.9,0,0,25,5473,20,Loyal
2554,855,95821,38.625096,-121.383658,1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,19.2,776.25,0,0,74,5594,20,Dormant
4337,855,95822,38.512569,-121.495184,0,1,0,0,63,1,2,0,2,2,2,2,2,0,1,0,0,83,5243.05,0,0,29,5428,20,Loyal
3607,855,95823,38.475465,-121.443625,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.1,141.65,0,0,74,5592,20,Dormant
4626,855,95824,38.517295,-121.439819,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.3,7679.65,0,0,33,4183,20,Loyal
2427,855,95826,38.542532,-121.378826,1,0,1,1,40,1,2,2,1,1,1,1,1,1,2,0,1,25.25,1006.9,0,0,53,3217,20,Dormant
5851,855,95827,38.549185,-121.328386,0,0,1,0,58,0,1,0,2,2,0,0,2,0,1,1,2,45.35,2540.1,0,0,41,5137,20,Loyal
6768,855,95828,38.486938,-121.395805,1,0,0,0,67,0,1,0,2,0,0,2,2,0,2,0,2,43.9,3097.2,0,0,62,6344,20,Dormant
1710,855,95830,38.490508,-121.284171,1,0,1,0,31,1,2,0,0,0,2,2,2,2,1,1,3,79.3,2484,0,0,34,5238,20,Loyal
2717,855,95831,38.494832,-121.529447,1,1,1,0,69,1,2,1,2,2,0,0,0,0,0,1,1,84.9,5785.65,0,0,59,4503,20,Dormant
980,855,95832,38.445939,-121.496855,1,0,1,0,32,1,2,1,0,0,0,2,0,0,1,1,2,79.25,2619.15,0,0,43,2735,20,Loyal
2090,855,95833,38.619049,-121.517552,0,0,0,0,21,1,0,0,2,2,0,2,2,0,2,0,1,71.05,1524.85,0,0,56,5138,20,Dormant
6120,855,95834,38.646209,-121.52446,1,0,0,0,52,1,0,0,2,0,2,0,0,0,1,0,2,53.75,2790.65,0,0,23,5957,20,Loyal
322,855,95835,38.685069,-121.543709,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.25,1784.5,0,0,26,5897,20,Loyal
6861,855,95838,38.646096,-121.442433,1,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,44.25,2276.1,0,0,30,6340,20,Loyal
2758,855,95841,38.660442,-121.346321,0,0,0,0,41,1,0,0,0,0,0,2,0,0,1,0,0,50.05,2029.05,0,0,64,2157,20,Dormant
4264,855,95842,38.687367,-121.34848,1,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.15,802.35,0,0,47,4982,20,Loyal
4487,855,95864,38.585826,-121.376263,1,0,1,1,67,1,2,0,2,2,2,2,0,0,1,1,1,69.35,4653.25,0,0,40,5589,20,Loyal
1423,597,95901,39.19514,-121.503883,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,19.35,275.9,0,0,31,4146,20,Loyal
2287,64,95903,39.125311,-121.392283,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.15,343.45,0,0,60,2717,20,Dormant
5846,14,95910,39.467828,-120.841386,1,0,1,0,35,1,0,0,2,2,2,0,0,0,0,0,3,61,2130.45,0,0,79,4355,20,At Risk
1611,35,95912,38.982373,-122.047751,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.5,1191.4,0,0,72,6186,20,Dormant
183,75,95916,39.657228,-121.37778,1,0,1,1,52,0,1,0,0,2,2,2,2,0,2,0,3,50.2,2554,0,0,47,5396,20,Loyal
5351,87,95917,39.457388,-121.818201,0,0,0,0,70,1,0,0,2,0,2,2,2,2,2,0,0,79.6,5589.45,0,0,38,5474,20,Loyal
2088,117,95918,39.292334,-121.320597,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,1,0,24.9,467.7,0,0,79,5396,20,At Risk
6456,126,95920,39.449794,-121.936372,0,0,1,1,35,1,0,1,2,0,2,2,2,2,0,1,2,106.9,3756.45,0,0,80,5447,20,At Risk
1934,147,95922,39.432127,-121.099287,0,0,0,0,32,1,2,1,0,0,2,0,2,2,0,1,2,101.35,3334.9,0,0,72,4341,20,Dormant
3587,152,95923,40.171312,-121.120605,0,0,1,1,17,1,0,0,2,0,0,2,0,0,0,1,1,55.35,920.5,0,0,57,5465,20,Dormant
154,182,95925,39.461768,-121.195825,0,0,1,1,67,1,0,0,0,2,0,0,0,0,1,0,1,50.55,3431.75,0,0,51,5122,20,Dormant
5489,185,95926,39.745712,-121.84333,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,19.5,150.35,0,0,54,4883,20,Dormant
3797,200,95930,39.562239,-121.14836,1,0,0,0,4,1,2,1,2,0,0,0,2,0,0,0,2,90.65,367.95,0,0,70,3559,20,Dormant
1496,211,95932,39.273096,-122.050763,1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,89.85,5125.75,0,0,58,5035,20,Dormant
6214,231,95934,40.080342,-120.957805,1,0,0,0,60,1,0,0,2,0,2,2,2,2,1,0,3,79,4801.1,0,0,43,4807,20,Loyal
5390,270,95936,39.578792,-120.780786,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,0,0,79,3718,20,At Risk
3213,278,95937,38.931425,-121.946081,0,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,19.9,550.1,0,0,49,4870,20,Loyal
3432,280,95938,39.607831,-121.777959,1,1,1,1,66,1,2,1,2,2,2,2,2,2,1,1,2,116.25,7862.25,0,0,31,4578,20,Loyal
6709,299,95939,39.53222,-122.594879,1,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,87.75,1242.2,0,0,61,5415,20,Dormant
1831,338,95942,40.077028,-121.494168,0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,3190.65,0,0,62,2299,20,Dormant
1700,374,95943,39.597975,-122.032248,1,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,44.3,2666.75,0,0,28,5905,20,Loyal
6482,379,95944,39.564113,-120.868836,0,0,0,1,50,1,0,1,0,0,0,0,0,0,2,0,1,70.35,3533.6,0,0,50,5521,20,Loyal
1523,383,95945,39.194539,-120.988066,1,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,44.45,792.15,0,0,73,3522,20,Dormant
6797,756,95946,39.203817,-121.19584,1,0,1,1,6,1,0,0,2,0,0,0,0,0,0,1,2,49.15,295.65,0,0,43,4076,20,Loyal
2278,389,95947,40.160386,-120.835428,1,1,1,0,51,0,1,0,0,2,0,0,0,0,0,1,1,29.45,1459.35,0,0,80,6285,20,At Risk
282,383,95949,39.099204,-121.137962,1,0,1,0,49,1,0,1,0,2,0,0,2,0,0,1,1,85.3,4297.95,0,0,71,4696,20,Dormant
595,405,95951,39.732767,-122.042298,1,0,1,0,59,1,2,0,2,0,0,2,0,2,1,1,3,69.1,4096.9,0,0,29,4765,20,Loyal
3319,542,95953,39.258746,-121.77697,1,1,0,0,50,1,2,0,2,2,0,0,2,0,0,1,0,70.35,3454.6,0,0,30,5596,20,Loyal
5797,582,95954,39.933852,-121.584371,0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,20.6,1286,0,0,55,6325,20,Dormant
2160,599,95955,39.281194,-122.226568,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,0,3,74.15,1387,0,0,49,2643,20,Loyal
6677,606,95956,39.937017,-121.058043,1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,0,2,75.05,786.3,0,0,23,3399,20,Loyal
1778,615,95957,39.068071,-121.832638,1,0,1,0,14,1,0,0,0,0,0,0,0,0,1,0,2,44.6,641.25,0,0,51,4612,20,Dormant
5637,668,95959,39.333737,-120.858667,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,0,21.45,705.45,0,0,71,3967,20,Dormant
3167,690,95960,39.423046,-120.984472,1,0,1,1,8,1,0,0,0,0,0,0,0,0,1,1,3,43.45,345.5,0,0,50,4184,20,Loyal
584,712,95961,39.082568,-121.55325,1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.05,345.9,0,0,63,4458,20,Dormant
788,719,95962,39.342587,-121.249833,0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,94.15,5811.8,0,0,60,6399,20,Dormant
5116,726,95965,39.624561,-121.552866,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,124.45,0,0,61,5980,20,Dormant
3876,726,95966,39.473896,-121.415927,0,0,0,1,19,1,2,0,2,2,0,2,2,0,0,1,3,75.9,1375.6,0,0,69,4198,20,Dormant
808,734,95968,39.435756,-121.552071,1,0,1,1,53,1,2,0,2,2,0,2,0,0,1,0,0,64.15,3491.55,0,0,45,5570,20,Loyal
2454,744,95969,39.69676,-121.644379,1,1,1,0,72,1,2,1,2,2,2,0,2,2,2,1,0,109.55,7920.7,0,0,59,4086,20,Dormant
6565,805,95970,39.424957,-122.039307,0,0,1,0,60,1,2,1,0,2,2,2,2,2,2,1,1,110.8,6640.7,0,0,79,5942,20,At Risk
640,185,95973,39.903272,-121.843567,0,0,0,1,13,1,0,0,0,0,2,2,0,0,0,0,3,53.45,718.1,0,0,40,4335,20,Loyal
6605,833,95974,39.495768,-121.747472,0,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,1,69.95,320.4,0,0,73,3850,20,Dormant
2548,941,95977,39.176595,-121.291692,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,0,2,97,1334.45,0,0,35,5282,20,Loyal
2018,971,95978,39.904002,-121.527823,1,0,0,0,37,1,2,0,2,2,2,2,2,2,1,1,0,90.6,3358.65,0,0,26,2546,20,Loyal
4193,973,95979,39.288127,-122.415841,1,0,1,0,64,1,0,1,2,0,0,0,0,0,0,1,3,73.55,4764,0,0,50,5018,20,Loyal
4260,990,95982,39.172777,-121.805845,0,0,1,0,61,1,2,1,0,2,0,2,0,2,2,1,0,94.35,5703,0,0,48,4676,20,Loyal
2802,1070,95986,39.34128,-120.786867,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,3,19.4,525.55,0,0,71,4602,20,Dormant
6723,1099,95988,39.493991,-122.286363,1,0,1,0,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,483.15,0,0,34,3455,20,Loyal
4659,1125,95991,39.02741,-121.614982,1,0,1,0,17,0,1,0,0,0,2,2,2,2,1,0,2,54.6,934.8,0,0,22,4590,20,Loyal
3011,1125,95993,39.075694,-121.70606,0,0,0,1,26,0,1,0,0,0,2,0,0,0,0,1,3,29.8,786.5,0,0,27,3746,20,Loyal
2847,821,96003,40.677649,-122.29467,1,0,0,0,52,1,2,1,0,2,2,0,2,2,0,1,2,103.05,5364.8,0,0,80,5432,20,At Risk
1843,24,96007,40.448632,-122.306657,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.3,20.3,0,0,46,5203,20,Loyal
6510,67,96008,40.722733,-122.109666,0,0,0,0,21,0,1,0,2,0,0,2,0,0,2,0,3,35.1,770.4,0,0,25,2991,20,Loyal
3338,78,96009,41.083464,-121.107929,0,0,1,0,67,1,2,1,0,2,2,0,2,2,1,1,0,105.7,6816.95,0,0,68,5027,20,Dormant
4328,79,96010,40.775272,-123.287414,0,0,1,1,44,1,0,0,2,0,0,2,0,0,0,0,0,56.25,2419.55,0,0,28,3918,20,Loyal
5526,82,96011,41.096569,-121.879082,1,0,1,1,70,0,1,0,0,2,2,2,2,2,1,0,2,60.35,4138.7,0,0,56,4122,20,Dormant
4993,138,96014,41.388397,-122.794636,1,0,1,1,56,1,0,0,2,2,2,0,0,0,2,1,0,59.8,3457.45,0,0,72,4964,20,Dormant
387,184,96020,40.243494,-121.154733,0,0,1,1,46,1,2,1,2,0,2,2,0,2,2,0,3,99.65,4630.2,0,0,58,4736,20,Dormant
3623,218,96021,39.913777,-122.289984,0,0,1,1,63,1,0,0,2,0,0,0,0,0,2,1,0,50.65,3221.25,0,0,36,4847,20,Loyal
934,225,96022,40.336392,-122.448533,1,0,0,0,11,1,0,0,0,2,2,2,0,0,0,1,2,60.9,688.5,0,0,58,2726,20,Dormant
1217,265,96023,41.949216,-122.050062,1,0,1,1,15,1,2,0,0,0,2,2,0,0,0,1,0,59.65,867.1,0,0,75,3974,20,Dormant
4371,268,96024,40.586588,-122.903677,1,0,1,0,72,0,1,0,2,2,2,2,2,2,2,1,2,64.7,4746.05,0,0,36,6075,20,Loyal
6566,317,96028,41.017282,-121.468945,0,0,1,1,6,1,0,0,0,0,0,0,2,0,0,0,2,54.85,355.1,0,0,80,5729,20,At Risk
2931,341,96031,41.232128,-123.194748,1,0,1,1,63,1,2,1,0,2,0,0,0,2,1,1,2,91.35,5764.7,0,0,47,4512,20,Loyal
747,353,96033,40.740138,-122.587476,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,0,3,25.1,428.45,0,0,55,3675,20,Dormant
5136,364,96034,41.411315,-122.697236,0,0,1,0,43,0,1,0,2,0,0,2,0,0,0,0,0,34,1505.35,0,0,74,5409,20,Dormant
1957,366,96035,40.03194,-122.176023,0,0,0,0,15,0,1,0,2,2,2,2,0,0,1,0,3,45.9,693.45,0,0,51,3572,20,Dormant
1651,391,96038,41.599978,-122.539381,1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,20.5,1177.95,0,0,25,5011,20,Loyal
3499,413,96041,40.547857,-123.187265,1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.35,1458.1,0,0,69,5748,20,Dormant
137,444,96046,40.648024,-123.465088,1,1,1,0,63,0,1,0,2,0,0,2,0,0,1,0,0,36.1,2298.9,0,0,48,5089,20,Loyal
3475,447,96047,40.524535,-122.647172,0,0,0,0,25,1,0,0,0,2,0,2,0,2,0,1,0,65.8,1679.65,0,0,66,3962,20,Dormant
1196,470,96048,40.913192,-123.06597,0,1,0,0,18,1,0,2,1,1,1,1,1,1,1,0,0,20.35,369.6,0,0,30,4713,20,Loyal
761,485,96050,41.816595,-122.948287,1,1,1,0,28,1,2,1,0,2,0,2,2,2,0,1,2,105.8,2998,0,0,73,4174,20,Dormant
3683,514,96051,40.883853,-122.418258,0,1,0,0,53,1,0,1,2,2,0,2,0,2,1,1,3,96.75,5206.55,0,0,58,4766,20,Dormant
2402,557,96054,41.280478,-121.160249,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,24.4,24.4,0,0,80,4570,20,At Risk
4214,604,96057,41.251322,-122.105209,0,0,1,0,26,1,0,0,0,2,0,2,2,2,0,1,2,73.05,1959.5,0,0,46,2753,20,Loyal
3696,577,96058,41.769709,-121.92063,0,0,0,0,34,1,0,0,2,2,0,0,0,2,1,0,2,64.35,2053.05,0,0,48,3445,20,Loyal
1119,588,96059,40.426679,-121.850421,0,0,0,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.5,398.55,0,0,69,4855,20,Dormant
5717,624,96062,40.531257,-122.148139,0,0,1,1,62,1,0,0,2,0,2,0,0,0,1,0,1,54.75,3425.35,0,0,71,5010,20,Dormant
6928,643,96065,40.877552,-121.885884,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,2,51.15,1275.7,0,0,35,5796,20,Loyal
2747,656,96067,41.33832,-122.290756,1,1,1,0,68,0,1,0,2,2,2,0,0,0,2,1,2,41.95,2965.75,0,0,34,5607,20,Loyal
3531,694,96068,41.082472,-121.195215,1,0,1,1,31,1,0,0,0,0,2,2,0,0,0,0,3,54.35,1647,0,0,41,3615,20,Loyal
4783,739,96073,40.582399,-122.195512,0,0,1,0,63,1,0,1,0,2,0,0,2,2,1,1,2,96,6109.75,0,0,80,5016,20,At Risk
3450,753,96075,40.343213,-121.815412,0,0,1,1,61,0,1,0,0,2,2,2,2,2,2,1,0,61.45,3751.15,0,0,20,5063,20,Loyal
6334,819,96080,40.186772,-122.388361,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,19.65,411.25,0,0,32,4695,20,Loyal
449,852,96084,40.923558,-122.059933,0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,1,19,105.5,0,0,46,5518,20,Loyal
6147,915,96085,41.737962,-123.07557,0,0,0,0,33,1,2,1,0,2,0,0,2,2,0,1,2,100,3320.6,0,0,76,4643,20,At Risk
982,926,96087,40.617614,-122.512861,0,0,1,0,56,1,0,1,0,0,2,2,2,2,0,1,2,98.7,5669.5,0,0,44,5141,20,Loyal
6906,933,96088,40.497441,-121.827524,1,0,0,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.8,465.45,0,0,49,3058,20,Loyal
4493,1002,96090,40.021787,-122.127576,1,0,0,0,9,1,0,1,0,0,2,0,0,0,0,1,2,73.8,704.3,0,0,52,4895,20,Dormant
1462,1073,96093,40.759401,-122.939337,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,20.05,95.55,0,0,51,2483,20,Dormant
1060,1074,96094,41.465121,-122.380947,1,0,1,0,61,1,2,1,2,2,0,0,2,2,0,1,2,106.2,6375.2,0,0,74,6298,20,Dormant
2670,1093,96096,40.637105,-121.906949,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,116.55,8152.3,0,0,40,6116,20,Loyal
4409,1124,96097,41.764869,-122.671316,1,0,0,0,15,1,2,1,2,0,0,0,2,2,0,1,2,99.7,1566.75,0,0,60,4157,20,Dormant
4002,19,96101,41.468877,-120.54229,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.7,130.25,0,0,29,5962,20,Loyal
1518,91,96103,39.783747,-120.661032,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.5,162.15,0,0,58,3598,20,Dormant
6783,179,96104,41.505916,-120.152505,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,1,3,29.15,110.05,0,0,78,2657,20,At Risk
1480,186,96105,39.872961,-120.198876,0,0,0,0,34,1,0,0,2,2,0,0,0,0,1,0,3,55,1885.15,0,0,46,4027,20,Loyal
4440,199,96106,39.745805,-120.580882,1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,1,90.8,6302.85,0,0,69,4265,20,Dormant
749,207,96107,38.42528,-119.475741,0,0,1,1,45,0,1,0,0,2,2,2,0,2,1,0,0,51,2264.5,0,0,22,4534,20,Loyal
4951,248,96108,41.750354,-120.403885,0,1,0,0,9,1,2,1,0,0,2,0,2,0,0,1,2,90.1,816.8,0,0,48,2893,20,Loyal
2069,271,96109,40.012675,-120.101857,0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,59.05,1253.5,0,0,47,3995,20,Loyal
1607,282,96110,41.280341,-120.150381,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.3,41.2,0,0,24,5074,20,Loyal
4936,342,96112,41.932207,-120.135941,1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,0,72.95,5265.55,0,0,70,6466,20,Dormant
2740,422,96113,40.198234,-120.18089,0,0,0,1,10,1,2,0,2,0,2,2,0,2,1,0,1,73.55,693.3,0,0,29,4434,20,Loyal
2767,464,96114,40.294034,-120.512622,1,0,0,0,72,1,2,0,2,0,2,2,2,2,2,0,1,84.3,5997.1,0,0,35,6012,20,Loyal
5470,509,96115,41.729079,-120.225025,0,0,1,1,49,1,0,0,0,2,2,0,2,2,1,0,1,78,3824.2,0,0,69,4200,20,Dormant
1683,535,96116,41.266008,-120.490731,0,1,0,0,54,1,2,0,0,2,0,2,2,0,1,0,3,72.1,3886.05,0,0,47,4277,20,Loyal
6730,539,96117,40.507272,-120.338228,0,0,0,0,71,1,2,1,2,2,2,0,2,2,2,1,1,106.75,7283.25,0,0,32,5610,20,Loyal
6772,571,96118,39.637471,-120.226338,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,19.25,412.55,0,0,52,2691,20,Dormant
4494,579,96119,41.042003,-120.506086,0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1070.25,0,0,34,4878,20,Loyal
3498,594,96120,38.735789,-119.85798,0,0,1,1,43,1,0,2,1,1,1,1,1,1,1,0,3,20,817.95,0,0,76,4882,20,At Risk
4834,620,96121,40.181279,-120.392967,0,0,1,1,45,1,2,2,1,1,1,1,1,1,2,1,1,24.65,1171.3,0,0,63,2194,20,Dormant
5267,798,96122,39.786755,-120.445626,1,1,0,0,64,1,2,1,2,2,0,0,2,2,0,1,0,103.5,6548.65,0,0,63,5125,20,Dormant
2364,817,96123,40.845738,-120.322219,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,23.85,625.65,0,0,78,5945,20,At Risk
2178,139,96124,39.672813,-120.456699,0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,25.8,1911.5,0,0,21,4747,20,Loyal
2243,965,96128,40.346634,-120.386422,1,0,0,0,26,1,0,0,0,0,0,2,2,0,1,0,1,59.45,1507,0,0,41,2074,20,Loyal
5909,1006,96132,41.027281,-120.669427,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,1,2,20.05,299.3,0,0,32,5728,20,Loyal
4049,1018,96133,38.636052,-119.489162,1,0,1,0,71,1,0,0,2,0,2,2,2,2,2,1,2,82.55,5832.65,0,0,68,4668,20,Dormant
50,1031,96134,41.813521,-121.492666,1,0,0,0,64,1,2,0,2,2,2,2,2,0,1,0,2,81.25,5567.55,0,0,67,4761,20,Dormant
4374,1089,96137,40.271535,-121.018087,0,0,0,0,57,1,0,0,2,2,2,2,2,0,2,1,1,74.3,4166.35,0,0,54,5741,20,Dormant
3463,996,96142,39.061227,-120.179546,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,0,1,109.7,7898.45,0,0,32,4319,20,Loyal
3257,481,96143,39.246654,-120.029273,0,0,1,1,40,1,2,1,0,2,2,0,2,0,0,1,1,96.35,3915.4,0,0,52,2004,20,Dormant
1547,994,96145,39.178337,-120.162806,1,0,1,0,14,1,2,0,0,0,0,2,2,0,0,1,1,66.6,979.5,0,0,36,3516,20,Loyal
5490,713,96146,39.191797,-120.212401,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.5,90.05,0,0,49,5456,20,Loyal
6826,562,90003,33.964131,-118.272783,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,3,80.1,398.55,0,0,22,5225,20,Loyal
6134,562,90004,34.076259,-118.310715,1,0,1,1,29,1,2,0,2,0,0,2,2,0,1,0,0,69.05,1958.45,0,0,33,4459,20,Loyal
6878,562,90006,34.048013,-118.293953,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.4,63.15,0,0,21,5695,20,Loyal
2868,562,90007,34.027337,-118.28515,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1301.1,0,0,30,4808,20,Loyal
5925,562,90008,34.008293,-118.346766,1,0,0,1,9,1,0,0,0,2,0,0,0,0,0,1,2,50.1,484.05,0,0,56,4738,20,Dormant
6242,562,90011,34.00709,-118.258681,0,0,0,0,48,1,2,0,2,2,2,0,2,2,1,1,1,83.45,3887.85,0,0,58,4250,20,Dormant
5962,562,90012,34.065875,-118.238728,1,0,0,0,26,1,2,1,2,2,0,0,0,0,0,1,1,86.65,2208.75,0,0,54,4469,20,Dormant
1916,562,90013,34.044639,-118.240413,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,20.15,238.15,0,0,27,3772,20,Loyal
4806,562,90015,34.039224,-118.266293,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.4,958.15,0,0,77,4630,20,At Risk
6968,562,90018,34.028735,-118.317236,1,0,1,1,64,0,1,0,2,0,2,2,2,2,2,1,0,60.05,3845.45,0,0,77,4120,20,At Risk
728,562,90021,34.029043,-118.239504,0,0,1,0,59,1,0,2,1,1,1,1,1,1,1,0,3,20.35,1267,0,0,57,5757,20,Dormant
7035,562,90022,34.02381,-118.156582,0,0,0,0,7,1,0,1,0,2,0,0,2,2,1,1,3,94.05,633.45,0,0,38,5545,20,Loyal
4566,562,90023,34.017697,-118.200577,0,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,84.1,6129.65,0,0,62,4999,20,Dormant
843,562,90024,34.066303,-118.435479,1,1,0,0,16,1,0,1,0,0,0,0,0,2,0,1,2,78.75,1218.25,0,0,74,4351,20,Dormant
1430,562,90025,34.046174,-118.446333,1,0,1,0,25,1,2,0,0,0,2,0,0,0,0,0,1,55.55,1405.3,0,0,49,2950,20,Loyal
3892,562,90029,34.089953,-118.294824,1,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.1,533.9,0,0,69,5689,20,Dormant
2423,562,90031,34.085807,-118.206617,0,0,1,1,10,1,2,0,2,2,0,0,2,0,1,0,2,70.3,676.15,0,0,36,5496,20,Loyal
772,562,90032,34.078821,-118.177576,1,0,1,0,69,1,0,0,2,2,0,0,0,0,1,1,1,53.65,3804.4,0,0,55,6092,20,Dormant
3520,562,90033,34.050198,-118.210946,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,3,20.75,1118.8,0,0,60,6271,20,Dormant
3384,562,90034,34.030578,-118.399613,1,0,1,1,50,1,0,1,0,2,2,2,2,2,1,1,0,103.4,5236.4,0,0,68,5437,20,Dormant
2314,562,90035,34.051809,-118.383843,1,0,1,1,28,0,1,0,2,0,2,2,2,0,1,0,3,50.8,1386.8,0,0,45,3240,20,Loyal
3332,562,90037,34.002642,-118.287596,1,0,0,0,25,1,0,0,2,2,0,2,2,2,0,1,3,79,1902,0,0,52,5263,20,Dormant
2383,562,90038,34.088017,-118.327168,0,1,1,0,3,1,0,1,0,2,0,0,0,0,0,1,0,74.6,239.05,0,0,57,3711,20,Dormant
613,562,90039,34.110845,-118.259595,1,0,1,0,61,1,2,1,0,0,0,0,2,2,1,1,0,96.5,5673.7,0,0,49,5926,20,Loyal
5680,562,90040,33.994524,-118.149953,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.1,39.8,0,0,65,2051,20,Dormant
5868,562,90041,34.137412,-118.207607,1,0,1,1,51,1,0,2,1,1,1,1,1,1,1,0,3,19.4,997.75,0,0,73,4025,20,Dormant
6158,562,90042,34.11572,-118.192754,0,0,1,1,71,1,0,0,2,0,2,0,2,2,2,0,1,77.55,5574.35,0,0,27,5097,20,Loyal
1465,562,90043,33.988543,-118.334081,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.05,406.05,0,0,43,2698,20,Loyal
2829,562,90044,33.952714,-118.292061,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,1,19.85,138.85,0,0,42,2186,20,Loyal
4140,562,90045,33.954017,-118.402447,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.2,123.65,0,0,26,5029,20,Loyal
1375,562,90046,34.108455,-118.362081,0,0,0,0,29,1,2,0,2,2,0,2,0,0,0,0,3,67.45,1801.1,0,0,65,3152,20,Dormant
562,562,90047,33.958149,-118.308441,1,0,0,0,36,1,0,2,1,1,1,1,1,1,2,1,1,18.55,689,0,0,28,5703,20,Loyal
